Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Purchase Date
1332,50,Male,T-shirt,Clothing,159.55,San Jose,M,Grey,Fall,4.0,No,Store Pickup,No,No,25,Apple Pay,Bi-Weekly,2023-04-24
2039,69,Male,Scarf,Accessories,38.86,Houston,L,Green,Winter,3.8,No,Next Day,No,No,4,Cash,Annually,2023-10-04
2417,49,Male,Jacket,Outerwear,174.09,Dallas,L,Green,Winter,1.4,No,Standard,No,No,13,PayPal,Monthly,2023-10-20
1031,51,Male,Belt,Accessories,243.92,New York,L,White,Spring,2.2,Yes,Standard,Yes,Yes,11,Credit Card,Weekly,2023-07-08
1425,59,Female,Shorts,Clothing,128.73,Los Angeles,L,Green,Summer,1.7,Yes,Standard,No,No,9,Debit Card,Bi-Weekly,2023-08-20
1359,50,Female,Shorts,Clothing,290.92,Houston,S,Black,Summer,3.0,No,Standard,No,No,15,Cash,Monthly,2023-03-25
2454,25,Male,Scarf,Accessories,134.02,Houston,M,Green,Winter,2.1,No,Standard,Yes,Yes,42,Credit Card,Bi-Weekly,2023-01-05
1893,67,Female,Backpack,Accessories,244.01,Philadelphia,S,Yellow,Winter,3.6,Yes,Next Day,No,No,31,Debit Card,Annually,2023-08-31
1407,33,Female,Jeans,Clothing,298.65,New York,S,Grey,Winter,3.0,No,Express,No,No,40,Debit Card,Every 3 Months,2023-03-19
2492,65,Male,Hat,Accessories,229.35,San Diego,S,Yellow,Winter,1.7,No,Standard,No,No,37,Apple Pay,Weekly,2023-01-16
1932,61,Male,T-shirt,Clothing,181.52,Philadelphia,XL,White,Summer,1.3,No,Store Pickup,Yes,Yes,8,PayPal,Weekly,2023-10-26
2093,48,Female,Jeans,Clothing,187.85,New York,L,Black,Winter,4.9,Yes,Express,No,No,48,Debit Card,Bi-Weekly,2023-12-11
1419,32,Male,Jacket,Outerwear,217.76,Dallas,M,Red,Summer,4.3,Yes,Standard,No,No,26,PayPal,Monthly,2023-09-03
1051,18,Female,T-shirt,Clothing,278.53,Los Angeles,L,Yellow,Spring,4.9,No,Standard,No,No,49,Credit Card,Every 3 Months,2023-04-29
2086,59,Female,Jeans,Clothing,43.6,Chicago,S,Black,Spring,1.3,Yes,Standard,Yes,Yes,12,Apple Pay,Every 3 Months,2023-11-04
1089,23,Male,Hat,Accessories,45.83,Los Angeles,XL,Black,Summer,1.2,No,Standard,Yes,Yes,23,Credit Card,Every 3 Months,2023-05-11
1589,50,Male,Jeans,Clothing,205.73,New York,S,Grey,Summer,2.8,No,Store Pickup,Yes,Yes,25,PayPal,Every 3 Months,2023-01-31
1017,30,Male,Belt,Accessories,43.21,Chicago,XL,Yellow,Summer,1.0,No,Express,Yes,Yes,4,Credit Card,Every 3 Months,2023-11-17
1917,29,Female,T-shirt,Clothing,279.24,Dallas,S,Red,Winter,1.4,No,Express,No,No,1,Debit Card,Annually,2023-11-26
1772,22,Male,Backpack,Accessories,72.92,Houston,M,Green,Spring,2.8,No,Store Pickup,No,No,14,PayPal,Bi-Weekly,2023-03-16
1754,33,Male,Sweater,Clothing,35.46,San Antonio,M,Red,Spring,3.6,No,Store Pickup,Yes,Yes,35,Cash,Monthly,2023-10-23
2381,46,Female,Jeans,Clothing,195.46,San Jose,S,Red,Spring,3.8,Yes,Store Pickup,No,No,43,PayPal,Every 3 Months,2023-06-28
1179,28,Female,Jeans,Clothing,37.97,New York,XL,Green,Fall,3.4,Yes,Standard,Yes,Yes,26,Credit Card,Annually,2023-03-01
1026,40,Female,Jeans,Clothing,282.28,Philadelphia,XL,Black,Summer,2.2,No,Store Pickup,No,No,17,Cash,Every 3 Months,2023-11-29
1586,51,Male,Jeans,Clothing,124.27,San Jose,XL,Red,Summer,1.5,Yes,Store Pickup,No,No,50,PayPal,Annually,2023-02-05
1330,49,Female,Scarf,Accessories,283.36,Dallas,L,Black,Fall,4.6,No,Standard,Yes,Yes,49,Apple Pay,Weekly,2023-03-13
1713,59,Male,Jeans,Clothing,41.94,Philadelphia,L,Green,Spring,3.7,No,Standard,Yes,Yes,25,PayPal,Weekly,2023-02-02
2366,39,Female,Jeans,Clothing,54.96,Dallas,M,Blue,Spring,5.0,No,Store Pickup,Yes,Yes,27,Debit Card,Annually,2023-06-16
1410,45,Male,Dress,Clothing,175.47,Philadelphia,M,Red,Fall,2.3,No,Store Pickup,No,No,48,Apple Pay,Monthly,2023-01-04
1374,37,Male,T-shirt,Clothing,128.88,Chicago,S,Green,Summer,3.2,Yes,Store Pickup,Yes,Yes,21,Cash,Every 3 Months,2023-06-15
2366,68,Female,Sunglasses,Accessories,258.5,San Antonio,XL,Yellow,Spring,3.4,No,Next Day,No,No,17,Cash,Monthly,2023-03-04
2395,70,Female,Sunglasses,Accessories,33.85,Chicago,L,Grey,Fall,3.3,Yes,Standard,No,No,7,Credit Card,Annually,2023-10-26
2138,31,Male,Shorts,Clothing,197.18,San Antonio,L,Black,Winter,4.7,Yes,Standard,Yes,Yes,6,Credit Card,Every 3 Months,2023-07-06
2462,53,Male,Shorts,Clothing,189.38,Phoenix,S,Yellow,Winter,3.9,Yes,Express,No,No,35,PayPal,Bi-Weekly,2023-09-15
2095,49,Female,Scarf,Accessories,246.76,San Antonio,L,Yellow,Winter,3.5,No,Standard,No,No,16,Apple Pay,Every 3 Months,2023-02-07
1519,41,Female,Hat,Accessories,202.75,San Antonio,XL,Yellow,Spring,4.7,No,Express,No,No,1,Debit Card,Annually,2023-04-30
2309,37,Male,T-shirt,Clothing,28.91,Phoenix,M,Blue,Winter,1.1,Yes,Standard,Yes,Yes,8,Credit Card,Annually,2023-05-22
1354,46,Female,Sneakers,Shoes,214.65,Phoenix,XL,Brown,Winter,4.9,No,Next Day,Yes,Yes,24,Credit Card,Annually,2023-10-09
1966,68,Male,Jacket,Outerwear,34.02,Los Angeles,M,Blue,Fall,4.6,No,Standard,No,No,0,Apple Pay,Bi-Weekly,2023-09-17
1008,69,Female,Sunglasses,Accessories,56.37,Houston,L,Brown,Spring,4.4,Yes,Standard,No,No,16,PayPal,Weekly,2023-09-14
1048,19,Male,Backpack,Accessories,162.71,Los Angeles,XL,Yellow,Fall,3.2,No,Express,No,No,27,PayPal,Weekly,2023-10-18
2000,46,Male,Sweater,Clothing,100.42,Phoenix,L,Red,Summer,2.5,No,Express,No,No,32,Debit Card,Every 3 Months,2023-01-13
1671,50,Female,Scarf,Accessories,109.77,Houston,XL,Red,Winter,2.5,Yes,Express,No,No,19,Apple Pay,Weekly,2023-03-20
1843,40,Female,Sunglasses,Accessories,203.81,San Diego,S,Grey,Fall,1.2,No,Next Day,No,No,27,Credit Card,Every 3 Months,2023-08-03
1700,43,Male,Sunglasses,Accessories,230.79,Los Angeles,S,Blue,Fall,3.9,No,Express,Yes,Yes,40,Debit Card,Bi-Weekly,2023-03-11
2309,62,Female,Sneakers,Shoes,193.92,Houston,XL,Black,Summer,1.7,No,Next Day,Yes,Yes,48,Credit Card,Annually,2023-09-05
1327,49,Male,Sunglasses,Accessories,193.06,San Antonio,XL,Black,Winter,1.2,No,Express,No,No,36,Credit Card,Every 3 Months,2023-01-17
1804,68,Female,Scarf,Accessories,105.56,Los Angeles,M,Brown,Spring,4.3,No,Express,No,No,39,PayPal,Monthly,2023-04-29
1992,21,Female,Shorts,Clothing,38.57,Phoenix,S,Green,Fall,2.3,No,Next Day,No,No,42,Cash,Monthly,2023-09-14
2280,56,Female,Backpack,Accessories,55.51,Philadelphia,M,Yellow,Summer,2.6,No,Standard,No,No,24,Credit Card,Weekly,2023-11-11
1021,30,Male,Jacket,Outerwear,251.44,New York,S,Brown,Fall,3.6,Yes,Store Pickup,No,No,28,Cash,Weekly,2023-10-05
2461,47,Female,Jeans,Clothing,189.27,Houston,S,Blue,Summer,2.6,Yes,Express,No,No,22,PayPal,Bi-Weekly,2023-08-05
1383,69,Female,Hat,Accessories,114.32,Philadelphia,M,Yellow,Winter,3.7,No,Express,No,No,10,Debit Card,Weekly,2023-07-09
2243,21,Female,Scarf,Accessories,183.77,San Antonio,L,Red,Summer,3.9,No,Next Day,Yes,Yes,13,Debit Card,Every 3 Months,2023-08-11
1901,42,Female,Jacket,Outerwear,130.63,Phoenix,XL,White,Fall,3.1,No,Express,No,No,11,PayPal,Annually,2023-02-11
1831,19,Female,Sneakers,Shoes,178.41,New York,XL,White,Spring,4.3,No,Express,Yes,Yes,43,Apple Pay,Weekly,2023-03-26
1219,20,Female,Sunglasses,Accessories,237.23,San Diego,L,Yellow,Spring,3.7,No,Standard,Yes,Yes,19,Apple Pay,Every 3 Months,2023-08-06
1932,70,Female,Belt,Accessories,265.64,Chicago,M,Brown,Fall,4.4,No,Next Day,Yes,Yes,25,Debit Card,Monthly,2023-02-04
1120,50,Male,Scarf,Accessories,169.27,Phoenix,XL,Blue,Winter,4.8,No,Next Day,No,No,32,Apple Pay,Monthly,2023-08-08
1331,55,Female,Jeans,Clothing,93.21,San Antonio,XL,Blue,Fall,3.7,No,Standard,Yes,Yes,14,Cash,Monthly,2023-01-05
2306,24,Female,Dress,Clothing,180.0,San Antonio,S,Yellow,Spring,3.1,No,Next Day,Yes,Yes,2,Credit Card,Bi-Weekly,2023-07-14
1261,40,Female,Sneakers,Shoes,144.82,San Diego,L,Yellow,Winter,1.5,Yes,Standard,No,No,21,Apple Pay,Every 3 Months,2023-10-26
1712,46,Male,Shorts,Clothing,146.44,Philadelphia,L,Green,Winter,3.4,No,Store Pickup,No,No,38,PayPal,Every 3 Months,2023-02-17
1793,66,Male,Dress,Clothing,290.63,Houston,L,Blue,Summer,4.1,No,Next Day,Yes,Yes,32,Apple Pay,Annually,2023-12-21
1066,25,Female,Sneakers,Shoes,201.84,Philadelphia,S,Grey,Spring,2.8,Yes,Express,No,No,21,Apple Pay,Bi-Weekly,2023-02-03
1594,46,Male,Jacket,Outerwear,217.55,Houston,L,Brown,Winter,4.7,No,Next Day,No,No,10,Debit Card,Weekly,2023-03-14
1367,61,Male,Sweater,Clothing,88.45,Chicago,S,Brown,Fall,3.1,Yes,Express,No,No,10,PayPal,Bi-Weekly,2023-04-07
1229,69,Male,Dress,Clothing,164.35,Los Angeles,S,Green,Winter,4.1,Yes,Store Pickup,Yes,Yes,15,Debit Card,Every 3 Months,2023-08-21
1899,67,Male,Dress,Clothing,281.63,Los Angeles,XL,Black,Spring,4.6,Yes,Standard,Yes,Yes,22,Cash,Monthly,2023-06-08
2214,62,Female,Scarf,Accessories,262.89,San Antonio,L,Black,Winter,3.0,No,Standard,No,No,46,Credit Card,Every 3 Months,2023-03-19
1417,37,Female,Dress,Clothing,295.89,Houston,S,Red,Winter,4.7,No,Next Day,No,No,26,PayPal,Monthly,2023-06-11
1111,30,Male,Sweater,Clothing,232.48,San Diego,S,Yellow,Summer,2.4,Yes,Express,Yes,Yes,21,Apple Pay,Annually,2023-10-31
1816,25,Male,T-shirt,Clothing,177.91,Chicago,L,Red,Fall,3.7,No,Express,No,No,2,Debit Card,Every 3 Months,2023-07-24
1880,69,Female,T-shirt,Clothing,48.41,Dallas,XL,Grey,Spring,2.1,Yes,Next Day,Yes,Yes,12,PayPal,Monthly,2023-11-12
1738,70,Male,T-shirt,Clothing,48.33,San Antonio,M,White,Fall,1.5,Yes,Store Pickup,No,No,37,Cash,Bi-Weekly,2023-04-02
1609,42,Male,Sneakers,Shoes,177.54,New York,L,White,Fall,4.4,No,Express,No,No,43,Cash,Weekly,2023-01-14
1020,37,Female,Shorts,Clothing,213.31,Los Angeles,XL,Grey,Winter,3.7,No,Next Day,No,No,32,Credit Card,Every 3 Months,2023-04-26
1091,43,Female,Sweater,Clothing,76.84,New York,XL,White,Spring,2.7,No,Standard,Yes,Yes,37,Cash,Weekly,2023-08-17
1188,19,Female,Jacket,Outerwear,174.06,Dallas,L,Black,Winter,3.3,No,Next Day,No,No,26,Apple Pay,Monthly,2023-06-15
1366,47,Female,Sweater,Clothing,57.65,Philadelphia,M,Black,Spring,3.2,Yes,Standard,No,No,46,Apple Pay,Bi-Weekly,2023-04-03
1616,35,Male,Sunglasses,Accessories,83.17,Chicago,S,Green,Winter,2.6,No,Express,No,No,35,PayPal,Bi-Weekly,2023-09-05
1849,45,Female,Jeans,Clothing,263.82,Phoenix,XL,Black,Winter,5.0,No,Store Pickup,No,No,20,Cash,Monthly,2023-11-29
1459,28,Male,Backpack,Accessories,294.47,Philadelphia,M,Blue,Fall,4.8,Yes,Standard,No,No,31,Cash,Every 3 Months,2023-08-16
1012,28,Male,Jacket,Outerwear,92.96,Houston,XL,Grey,Fall,1.5,No,Store Pickup,No,No,16,Cash,Every 3 Months,2023-03-01
1939,26,Male,Jeans,Clothing,298.52,San Jose,L,Green,Winter,4.6,No,Standard,No,No,50,Debit Card,Weekly,2023-07-20
1567,20,Male,Backpack,Accessories,69.17,New York,XL,Blue,Winter,2.6,No,Store Pickup,No,No,50,Debit Card,Annually,2023-04-27
1392,28,Female,Scarf,Accessories,239.48,San Diego,M,Yellow,Summer,1.1,No,Express,Yes,Yes,35,Debit Card,Monthly,2023-06-14
1207,45,Male,Belt,Accessories,289.51,Dallas,L,White,Summer,2.6,Yes,Next Day,Yes,Yes,13,PayPal,Bi-Weekly,2023-10-01
2135,21,Female,Sunglasses,Accessories,70.02,San Antonio,M,Brown,Fall,3.1,No,Store Pickup,No,No,25,Debit Card,Weekly,2023-11-06
1529,51,Female,Shorts,Clothing,181.85,Chicago,XL,White,Summer,1.7,No,Store Pickup,Yes,Yes,20,PayPal,Weekly,2023-02-14
2327,36,Male,Backpack,Accessories,286.88,Houston,M,Blue,Fall,1.2,No,Express,Yes,Yes,50,Apple Pay,Every 3 Months,2023-05-27
1020,59,Female,Jacket,Outerwear,284.75,San Diego,XL,Yellow,Winter,2.3,No,Next Day,No,No,21,PayPal,Monthly,2023-02-23
1147,45,Male,Belt,Accessories,228.75,San Diego,S,White,Fall,3.9,No,Standard,No,No,16,Debit Card,Weekly,2023-10-14
1630,27,Male,Backpack,Accessories,238.92,Chicago,S,Red,Winter,3.8,No,Express,No,No,2,Credit Card,Annually,2023-02-11
1039,49,Male,Jacket,Outerwear,98.89,Phoenix,S,Grey,Summer,1.4,No,Standard,No,No,20,Cash,Annually,2023-02-04
1449,48,Female,Dress,Clothing,149.94,Los Angeles,S,Brown,Winter,1.9,No,Next Day,Yes,Yes,29,Debit Card,Bi-Weekly,2023-10-13
2367,43,Male,Backpack,Accessories,50.61,Houston,L,Brown,Summer,3.6,Yes,Standard,No,No,43,Cash,Annually,2023-02-28
1025,34,Male,Hat,Accessories,276.08,Dallas,L,Yellow,Spring,2.8,No,Standard,No,No,26,Credit Card,Bi-Weekly,2023-01-02
1904,68,Male,Hat,Accessories,155.92,Los Angeles,S,Red,Spring,1.0,No,Store Pickup,No,No,38,Cash,Bi-Weekly,2023-09-25
1442,45,Male,Dress,Clothing,173.57,Phoenix,S,Blue,Fall,3.1,Yes,Store Pickup,Yes,Yes,35,PayPal,Annually,2023-11-21
1799,52,Female,Dress,Clothing,251.15,Dallas,S,Green,Spring,2.5,No,Standard,Yes,Yes,16,Apple Pay,Annually,2023-01-12
1588,67,Female,Sneakers,Shoes,216.56,San Diego,S,Blue,Spring,3.3,No,Store Pickup,No,No,34,Cash,Annually,2023-06-01
1381,32,Male,Scarf,Accessories,188.53,Chicago,L,White,Fall,1.8,No,Standard,No,No,46,Credit Card,Monthly,2023-10-06
1250,31,Male,Jacket,Outerwear,92.83,San Jose,L,Red,Summer,3.3,No,Standard,Yes,Yes,32,Apple Pay,Weekly,2023-10-30
1215,58,Female,Jeans,Clothing,150.22,San Jose,XL,Green,Summer,4.7,Yes,Store Pickup,Yes,Yes,11,PayPal,Weekly,2023-09-19
1882,48,Male,Sneakers,Shoes,111.3,San Antonio,M,White,Fall,2.8,No,Standard,No,No,37,Debit Card,Every 3 Months,2023-08-27
2109,67,Male,Shorts,Clothing,248.26,San Antonio,S,Blue,Summer,4.8,Yes,Express,No,No,35,Credit Card,Monthly,2023-09-17
1767,26,Male,Sunglasses,Accessories,94.14,San Diego,S,Black,Spring,2.3,No,Express,Yes,Yes,1,Cash,Every 3 Months,2023-08-03
1118,69,Female,Sweater,Clothing,30.07,Chicago,XL,Grey,Summer,4.8,No,Next Day,No,No,26,Credit Card,Monthly,2023-06-28
1270,60,Male,Dress,Clothing,181.9,San Antonio,XL,White,Fall,4.5,No,Standard,Yes,Yes,32,PayPal,Bi-Weekly,2023-08-07
1695,52,Male,Sneakers,Shoes,189.43,New York,M,Blue,Winter,3.4,Yes,Next Day,No,No,23,Debit Card,Every 3 Months,2023-09-28
2337,19,Female,Hat,Accessories,47.05,Phoenix,XL,Grey,Spring,3.4,Yes,Store Pickup,Yes,Yes,41,Credit Card,Bi-Weekly,2023-09-03
1146,24,Male,Sweater,Clothing,33.61,Phoenix,S,White,Spring,3.8,No,Standard,No,No,8,Apple Pay,Weekly,2023-03-05
1243,49,Male,Sunglasses,Accessories,285.09,Phoenix,L,White,Winter,2.9,Yes,Standard,No,No,48,Apple Pay,Weekly,2023-06-29
1258,21,Female,Sunglasses,Accessories,204.47,Chicago,M,Grey,Spring,1.5,No,Standard,Yes,Yes,11,Apple Pay,Weekly,2023-03-17
1260,33,Female,Scarf,Accessories,265.93,Phoenix,S,Grey,Winter,2.1,No,Express,Yes,Yes,14,PayPal,Weekly,2023-10-25
2308,63,Male,Sneakers,Shoes,285.99,San Diego,XL,Red,Spring,4.2,No,Store Pickup,No,No,39,Apple Pay,Every 3 Months,2023-05-28
2359,20,Male,Sunglasses,Accessories,94.5,San Antonio,XL,Yellow,Spring,4.7,No,Standard,Yes,Yes,40,Cash,Monthly,2023-09-24
2057,24,Female,Dress,Clothing,202.65,Philadelphia,L,Blue,Summer,2.0,No,Next Day,No,No,50,Apple Pay,Annually,2023-01-13
2127,47,Female,Sweater,Clothing,272.3,Dallas,XL,Red,Spring,4.8,No,Express,No,No,30,PayPal,Annually,2023-06-17
1106,36,Female,Backpack,Accessories,246.16,Los Angeles,S,Black,Winter,3.9,No,Store Pickup,Yes,Yes,45,Apple Pay,Bi-Weekly,2023-12-05
2425,27,Female,Dress,Clothing,93.34,Los Angeles,L,Green,Spring,2.1,No,Standard,No,No,36,Debit Card,Annually,2023-01-06
2094,67,Female,Sunglasses,Accessories,185.22,Dallas,S,Blue,Summer,3.7,Yes,Next Day,Yes,Yes,4,Cash,Weekly,2023-10-19
2199,65,Male,Jacket,Outerwear,273.87,San Antonio,L,Brown,Fall,3.7,Yes,Express,No,No,40,Cash,Every 3 Months,2023-03-31
2129,67,Male,Hat,Accessories,82.34,Los Angeles,S,Brown,Fall,4.6,Yes,Store Pickup,Yes,Yes,16,Apple Pay,Monthly,2023-02-27
2010,39,Female,T-shirt,Clothing,222.28,Los Angeles,XL,White,Fall,4.0,Yes,Next Day,No,No,20,PayPal,Annually,2023-03-17
1590,30,Female,Sweater,Clothing,46.8,New York,L,Brown,Spring,2.9,Yes,Standard,Yes,Yes,17,PayPal,Weekly,2023-03-31
1962,18,Female,Sweater,Clothing,196.66,Philadelphia,XL,White,Winter,2.8,Yes,Standard,Yes,Yes,26,Credit Card,Weekly,2023-03-08
1880,30,Female,Dress,Clothing,103.93,Dallas,S,Yellow,Fall,4.8,No,Standard,No,No,27,Apple Pay,Weekly,2023-03-11
1960,37,Male,Shorts,Clothing,184.21,San Diego,L,Green,Spring,1.4,Yes,Next Day,No,No,30,Apple Pay,Annually,2023-04-22
1817,28,Female,Jeans,Clothing,50.65,San Antonio,M,Brown,Summer,1.2,No,Next Day,No,No,26,Apple Pay,Monthly,2023-12-05
1814,26,Male,Sneakers,Shoes,198.79,San Jose,S,Green,Spring,1.1,Yes,Express,Yes,Yes,22,Credit Card,Monthly,2023-01-20
1717,31,Male,Hat,Accessories,222.84,Philadelphia,M,Grey,Summer,1.7,No,Next Day,No,No,3,Credit Card,Monthly,2023-08-23
1882,65,Female,Shorts,Clothing,94.83,Philadelphia,M,Brown,Summer,3.6,No,Store Pickup,No,No,33,PayPal,Monthly,2023-03-01
1000,34,Female,Jacket,Outerwear,239.08,Los Angeles,S,Red,Winter,3.9,No,Standard,No,No,46,Credit Card,Annually,2023-01-23
1709,31,Male,Shorts,Clothing,87.42,Philadelphia,XL,Yellow,Winter,4.4,Yes,Express,No,No,7,Credit Card,Weekly,2023-05-26
1843,54,Female,Belt,Accessories,248.21,Chicago,M,Grey,Summer,1.9,No,Store Pickup,No,No,6,Credit Card,Every 3 Months,2023-08-11
1477,67,Female,Hat,Accessories,219.11,Chicago,XL,Brown,Winter,2.6,Yes,Store Pickup,Yes,Yes,6,Cash,Weekly,2023-09-16
2392,40,Female,Sweater,Clothing,295.4,Dallas,S,Brown,Fall,1.4,No,Express,No,No,34,PayPal,Every 3 Months,2023-05-18
2085,67,Female,Scarf,Accessories,159.43,Phoenix,XL,Black,Fall,3.0,Yes,Store Pickup,No,No,5,PayPal,Monthly,2023-09-15
1553,63,Female,Sunglasses,Accessories,28.51,San Jose,L,Brown,Spring,2.8,No,Standard,Yes,Yes,33,Debit Card,Every 3 Months,2023-10-16
1608,39,Female,Shorts,Clothing,134.41,Dallas,L,Grey,Spring,3.4,Yes,Store Pickup,Yes,Yes,23,Cash,Weekly,2023-05-17
2142,20,Male,Hat,Accessories,195.89,San Jose,XL,Blue,Winter,4.9,Yes,Store Pickup,No,No,35,PayPal,Bi-Weekly,2023-09-20
1478,47,Male,T-shirt,Clothing,181.18,Phoenix,S,Blue,Fall,4.6,No,Express,No,No,15,Apple Pay,Weekly,2023-05-12
1392,40,Male,Jacket,Outerwear,87.37,Phoenix,M,Red,Spring,1.1,Yes,Store Pickup,No,No,3,PayPal,Every 3 Months,2023-11-17
1073,29,Female,Dress,Clothing,122.19,Philadelphia,XL,Red,Winter,2.2,No,Standard,Yes,Yes,38,Credit Card,Annually,2023-03-29
1468,53,Female,Sweater,Clothing,82.29,New York,L,Black,Spring,1.6,Yes,Next Day,No,No,5,PayPal,Annually,2023-09-15
2308,46,Male,Backpack,Accessories,67.33,Los Angeles,XL,Yellow,Summer,4.5,Yes,Standard,Yes,Yes,30,PayPal,Bi-Weekly,2023-05-16
1746,27,Female,Dress,Clothing,108.72,San Diego,XL,Yellow,Summer,4.0,No,Standard,No,No,8,Cash,Bi-Weekly,2023-03-22
2435,70,Female,Sneakers,Shoes,127.86,Dallas,L,Grey,Summer,3.5,Yes,Express,No,No,26,Cash,Monthly,2023-09-09
1975,42,Female,Sunglasses,Accessories,151.85,New York,L,Green,Winter,4.2,No,Express,No,No,25,Apple Pay,Monthly,2023-01-29
1754,32,Female,Sweater,Clothing,103.44,Chicago,L,Brown,Fall,3.4,No,Express,Yes,Yes,10,Cash,Annually,2023-11-18
1333,37,Male,Sweater,Clothing,69.89,Dallas,L,Yellow,Winter,2.3,Yes,Standard,Yes,Yes,16,Debit Card,Bi-Weekly,2023-08-04
1115,50,Female,Sneakers,Shoes,72.34,Chicago,L,Green,Summer,4.2,Yes,Next Day,No,No,46,Debit Card,Annually,2023-01-24
1549,43,Female,T-shirt,Clothing,151.48,Philadelphia,M,Blue,Winter,2.7,No,Standard,Yes,Yes,11,Credit Card,Weekly,2023-07-06
2492,24,Male,Jeans,Clothing,39.58,San Jose,XL,Grey,Winter,4.9,No,Express,No,No,5,Cash,Monthly,2023-09-15
1731,21,Male,Shorts,Clothing,132.1,San Antonio,L,Black,Fall,3.7,No,Store Pickup,Yes,Yes,35,Credit Card,Monthly,2023-12-10
2234,38,Male,Jacket,Outerwear,240.43,Philadelphia,M,Grey,Winter,3.4,Yes,Store Pickup,No,No,37,Debit Card,Monthly,2023-08-15
2329,57,Female,Dress,Clothing,237.38,San Diego,S,White,Summer,3.1,No,Standard,No,No,11,Apple Pay,Every 3 Months,2023-08-01
2282,19,Female,Scarf,Accessories,83.45,San Jose,M,Blue,Spring,1.6,No,Store Pickup,No,No,42,Credit Card,Weekly,2023-02-13
1010,28,Female,Backpack,Accessories,65.4,Dallas,S,Yellow,Winter,1.6,No,Standard,No,No,20,Apple Pay,Weekly,2023-04-21
1680,18,Male,Hat,Accessories,225.06,Houston,M,Grey,Fall,3.2,No,Express,No,No,49,PayPal,Every 3 Months,2023-01-18
1406,46,Male,Shorts,Clothing,125.05,Los Angeles,L,Green,Winter,3.9,No,Store Pickup,Yes,Yes,33,Credit Card,Weekly,2023-08-25
1456,58,Female,Scarf,Accessories,225.94,Chicago,XL,Green,Fall,3.9,Yes,Store Pickup,No,No,21,Apple Pay,Bi-Weekly,2023-11-20
2260,46,Female,Dress,Clothing,61.08,Philadelphia,L,White,Winter,3.4,No,Store Pickup,No,No,48,Credit Card,Weekly,2023-01-27
1428,20,Female,Sweater,Clothing,45.76,San Antonio,XL,Grey,Spring,2.7,Yes,Store Pickup,No,No,29,Apple Pay,Annually,2023-07-26
1836,47,Male,Scarf,Accessories,132.01,San Diego,M,Brown,Spring,2.2,No,Next Day,No,No,41,Credit Card,Annually,2023-04-05
1150,47,Male,Jeans,Clothing,281.18,San Diego,S,Yellow,Summer,4.3,No,Express,Yes,Yes,21,Cash,Weekly,2023-10-06
1827,42,Male,Jacket,Outerwear,185.91,New York,XL,Brown,Summer,3.4,Yes,Standard,No,No,24,Debit Card,Monthly,2023-10-10
1600,63,Male,Scarf,Accessories,91.87,Phoenix,S,Brown,Spring,3.3,Yes,Standard,Yes,Yes,28,Debit Card,Every 3 Months,2023-08-07
1928,50,Female,Sunglasses,Accessories,47.51,Philadelphia,M,Black,Winter,3.9,Yes,Express,Yes,Yes,43,Credit Card,Every 3 Months,2023-01-29
1604,21,Male,Jeans,Clothing,256.05,Phoenix,L,Grey,Winter,4.2,Yes,Express,Yes,Yes,9,Cash,Bi-Weekly,2023-03-26
1729,25,Male,Dress,Clothing,62.4,San Antonio,XL,Brown,Summer,3.0,Yes,Next Day,Yes,Yes,42,PayPal,Monthly,2023-09-03
1393,30,Male,Jacket,Outerwear,295.77,Phoenix,S,Yellow,Summer,3.1,No,Express,No,No,26,Cash,Weekly,2023-04-21
1616,54,Male,Sweater,Clothing,133.11,Philadelphia,S,White,Spring,3.4,No,Next Day,No,No,9,PayPal,Monthly,2023-09-05
1944,44,Male,Belt,Accessories,33.93,Philadelphia,M,Blue,Fall,1.7,Yes,Next Day,No,No,5,Cash,Annually,2023-08-25
1841,25,Female,Shorts,Clothing,280.89,Phoenix,L,Brown,Winter,4.1,No,Standard,Yes,Yes,10,Credit Card,Monthly,2023-08-15
1751,18,Male,Dress,Clothing,38.34,San Jose,L,Black,Winter,2.1,No,Next Day,No,No,20,Credit Card,Every 3 Months,2023-09-14
2295,69,Male,Backpack,Accessories,232.63,Phoenix,XL,Black,Fall,4.3,No,Next Day,No,No,42,Debit Card,Annually,2023-02-16
1383,58,Female,Sunglasses,Accessories,250.06,Dallas,L,Brown,Fall,4.2,No,Express,Yes,Yes,32,Cash,Every 3 Months,2023-10-21
1585,37,Female,Dress,Clothing,62.01,Philadelphia,L,Blue,Fall,1.0,Yes,Express,Yes,Yes,12,Cash,Weekly,2023-01-09
1412,21,Male,Jeans,Clothing,261.14,San Diego,XL,Blue,Spring,2.0,Yes,Express,No,No,2,Apple Pay,Annually,2023-09-24
2354,51,Male,Sunglasses,Accessories,263.78,San Antonio,M,Blue,Winter,4.9,No,Next Day,No,No,8,Credit Card,Monthly,2023-04-20
1138,34,Female,Jeans,Clothing,232.35,San Jose,XL,White,Fall,4.9,No,Store Pickup,No,No,0,Debit Card,Bi-Weekly,2023-03-13
